,two_qubit_reduction,one_qubit_reduction,cx_count_out,cx_count_in,one_qubit_count_out,one_qubit_count_in,n_qubits,n_rep,non_matching_cx,time_diff,arch,algorithm,p_edge,circ_reps
6617,0.2464152947424323,0.0,2362,3766,525,525,16,14,238,3.9825360774993896,square,pauli_opt,0.5,7
6618,0.7939458311205523,-0.7828571428571428,776,3766,936,525,16,14,701,2.3325788974761963,square,pyzx,0.5,7
6619,0.6633032395114179,0.7923809523809524,1268,3766,109,525,16,14,908,1.8698627948760986,square,tket,0.5,7
6620,0.33630952380952384,0.0,2007,3024,462,462,16,15,0,11.796142101287842,square,divide_fast,0.5,7
6621,0.26851851851851855,0.0,1792,3024,462,462,16,15,210,3.8822410106658936,square,pauli_opt,0.5,7
6622,0.7506613756613757,-1.20995670995671,754,3024,1021,462,16,15,690,1.4357891082763672,square,pyzx,0.5,7
6623,0.591931216931217,0.7575757575757576,1234,3024,112,462,16,15,938,1.6701440811157227,square,tket,0.5,7
6624,0.38453661034306197,0.0,2404,3906,567,567,16,16,0,16.946504831314087,square,divide_fast,0.5,7
6625,0.23297491039426524,0.0,2548,3906,567,567,16,16,182,4.3457911014556885,square,pauli_opt,0.5,7
6626,0.8033794162826421,-0.7689594356261023,768,3906,1003,567,16,16,649,1.8646981716156006,square,pyzx,0.5,7
6627,0.695852534562212,0.8077601410934744,1188,3906,109,567,16,16,856,1.4330530166625977,square,tket,0.5,7
6628,0.41256569517439085,0.0,2459,4186,609,609,16,17,0,18.974277019500732,square,divide_fast,0.5,7
6629,0.19063545150501673,0.0,2380,4186,609,609,16,17,378,4.632353067398071,square,pauli_opt,0.5,7
6630,0.8196368848542761,-0.7126436781609196,755,4186,1043,609,16,17,550,2.153081178665161,square,pyzx,0.5,7
6631,0.7341137123745819,0.8292282430213465,1113,4186,104,609,16,17,774,1.341418981552124,square,tket,0.5,7
6632,0.3629179331306991,0.0,2096,3290,525,525,16,18,0,15.239830017089844,square,divide_fast,0.5,7
6633,0.15927051671732523,0.0,1926,3290,525,525,16,18,280,4.060305118560791,square,pauli_opt,0.5,7
6634,0.8051671732522796,-0.5676190476190476,641,3290,823,525,16,18,455,1.9781668186187744,square,pyzx,0.5,7
6635,0.6601823708206687,0.7771428571428571,1118,3290,117,525,16,18,658,1.4005529880523682,square,tket,0.5,7
6636,0.3760660980810235,0.0,2341,3752,518,518,16,19,0,14.427355766296387,square,divide_fast,0.5,7
6637,0.2542643923240938,0.0,2182,3752,518,518,16,19,280,3.9900059700012207,square,pauli_opt,0.5,7
6638,0.8286247334754797,-0.7355212355212355,643,3752,899,518,16,19,508,1.7503418922424316,square,pyzx,0.5,7
6639,0.7667910447761194,0.7934362934362934,875,3752,107,518,16,19,636,1.4567289352416992,square,tket,0.5,7
6640,0.5019436345966958,0.0,5125,10290,581,581,16,0,0,18.918814182281494,line,divide_fast,0.5,7
6641,0.16870748299319727,0.0,3290,10290,581,581,16,0,630,4.6829283237457275,line,pauli_opt,0.5,7
6642,0.8021379980563654,-0.6402753872633391,2036,10290,953,581,16,0,1478,2.573626756668091,line,pyzx,0.5,7
6643,0.7220602526724975,0.810671256454389,2860,10290,110,581,16,0,1986,1.9899370670318604,line,tket,0.5,7
6644,0.4748847926267281,0.0,4558,8680,504,504,16,1,0,15.18726396560669,line,divide_fast,0.5,7
6645,0.1608294930875576,0.0,2636,8680,504,504,16,1,560,4.37221884727478,line,pauli_opt,0.5,7
6646,0.7800691244239631,-0.6567460317460317,1909,8680,835,504,16,1,1514,2.2186012268066406,line,pyzx,0.5,7
6647,0.6645161290322581,0.7837301587301587,2912,8680,109,504,16,1,2136,2.1524112224578857,line,tket,0.5,7
6648,0.4859344422700587,0.0,4203,8176,504,504,16,2,0,15.442258834838867,line,divide_fast,0.5,7
6649,0.17857142857142858,0.0,2152,8176,504,504,16,2,518,4.237872838973999,line,pauli_opt,0.5,7
6650,0.7721379647749511,-0.7380952380952381,1863,8176,876,504,16,2,1487,2.416879177093506,line,pyzx,0.5,7
6651,0.6309931506849316,0.7857142857142857,3017,8176,108,504,16,2,2379,2.4267542362213135,line,tket,0.5,7
6652,0.4668587896253602,0.0,5180,9716,546,546,16,3,0,17.87861919403076,line,divide_fast,0.5,7
6653,0.15644298065047343,0.0,2484,9716,546,546,16,3,672,4.448734998703003,line,pauli_opt,0.5,7
6654,0.8162824207492796,-0.5732600732600732,1785,9716,859,546,16,3,1187,1.9758610725402832,line,pyzx,0.5,7
6655,0.6910251132153149,0.8113553113553114,3002,9716,103,546,16,3,2260,2.1899561882019043,line,tket,0.5,7
6656,0.414041514041514,0.0,4799,8190,511,511,16,4,0,15.721833229064941,line,divide_fast,0.5,7
6657,0.13846153846153847,0.0,2100,8190,511,511,16,4,490,4.254985094070435,line,pauli_opt,0.5,7
6658,0.7417582417582418,-0.9334637964774951,2115,8190,988,511,16,4,1634,2.7231099605560303,line,pyzx,0.5,7
6659,0.6526251526251526,0.7847358121330724,2845,8190,110,511,16,4,2255,2.0412709712982178,line,tket,0.5,7
6660,0.4802455357142857,0.0,4657,8960,560,560,16,5,0,18.252350091934204,line,divide_fast,0.5,7
6661,0.13727678571428573,0.0,2774,8960,560,560,16,5,644,4.6496641635894775,line,pauli_opt,0.5,7
6662,0.7831473214285715,-0.6517857142857143,1943,8960,925,560,16,5,1735,2.0835959911346436,line,pyzx,0.5,7
6663,0.6839285714285714,0.8035714285714286,2832,8960,110,560,16,5,1583,1.9658842086791992,line,tket,0.5,7
6664,0.42475554495587886,0.0,4824,8386,525,525,16,6,0,16.3110191822052,line,divide_fast,0.5,7
6665,0.15883615549725733,0.0,2574,8386,525,525,16,6,574,4.289636850357056,line,pauli_opt,0.5,7
6666,0.7906033865967088,-0.6742857142857143,1756,8386,879,525,16,6,1463,1.9239091873168945,line,pyzx,0.5,7
6667,0.6372525637968042,0.7733333333333333,3042,8386,119,525,16,6,1938,2.277139902114868,line,tket,0.5,7
6668,0.5297786720321932,0.0,4674,9940,546,546,16,7,0,17.578287839889526,line,divide_fast,0.5,7
6669,0.14909456740442656,0.0,2942,9940,546,546,16,7,686,4.33146595954895,line,pauli_opt,0.5,7
6670,0.7882293762575453,-0.6923076923076923,2105,9940,924,546,16,7,1620,2.04353928565979,line,pyzx,0.5,7
6671,0.68682092555332,0.7912087912087912,3113,9940,114,546,16,7,2041,2.318836212158203,line,tket,0.5,7
6672,0.41059907834101383,0.0,3837,6510,483,483,16,8,0,14.102710962295532,line,divide_fast,0.5,7
6673,0.11428571428571428,0.0,2266,6510,483,483,16,8,448,4.089157819747925,line,pauli_opt,0.5,7
6674,0.702457757296467,-0.927536231884058,1937,6510,931,483,16,8,1549,1.7995131015777588,line,pyzx,0.5,7
6675,0.6319508448540707,0.7598343685300207,2396,6510,116,483,16,8,1562,1.6976420879364014,line,tket,0.5,7
6676,0.4145987033310977,0.0,5237,8946,553,553,16,9,0,17.458105087280273,line,divide_fast,0.5,7
6677,0.11848871003800582,0.0,2790,8946,553,553,16,9,560,4.5248987674713135,line,pauli_opt,0.5,7
6678,0.8022579923988374,-0.6853526220614828,1769,8946,932,553,16,9,1417,2.123811960220337,line,pyzx,0.5,7
6679,0.6895819360608093,0.7848101265822784,2777,8946,119,553,16,9,1615,2.0752971172332764,line,tket,0.5,7
6680,0.460967993754879,0.0,4143,7686,511,511,16,10,0,15.523930788040161,line,divide_fast,0.5,7
6681,0.16133229247983347,0.0,2610,7686,511,511,16,10,560,4.391289949417114,line,pauli_opt,0.5,7
6682,0.7723132969034608,-0.7416829745596869,1750,7686,890,511,16,10,1631,1.8589699268341064,line,pyzx,0.5,7
6683,0.6302367941712204,0.776908023483366,2842,7686,114,511,16,10,1983,1.810039758682251,line,tket,0.5,7
6684,0.3744982290436836,0.0,5298,8470,553,553,16,11,0,17.819633722305298,line,divide_fast,0.5,7
6685,0.17024793388429751,0.0,2940,8470,553,553,16,11,560,4.579300880432129,line,pauli_opt,0.5,7
6686,0.761629279811098,-0.786618444846293,2019,8470,988,553,16,11,1825,1.85589599609375,line,pyzx,0.5,7
6687,0.6739079102715466,0.8047016274864376,2762,8470,108,553,16,11,1843,2.228192090988159,line,tket,0.5,7
6688,0.47039401276689413,0.0,4812,9086,525,525,16,12,0,16.797035694122314,line,divide_fast,0.5,7
6689,0.0959718247853841,0.0,2250,9086,525,525,16,12,602,3.975111961364746,line,pauli_opt,0.5,7
6690,0.7936385648250055,-0.7390476190476191,1875,9086,913,525,16,12,1623,1.9619839191436768,line,pyzx,0.5,7
6691,0.6585956416464891,0.7942857142857143,3102,9086,108,525,16,12,1941,2.163648843765259,line,tket,0.5,7
6692,0.477359693877551,0.0,4917,9408,602,602,16,13,0,20.909711837768555,line,divide_fast,0.5,7
6693,0.15773809523809523,0.0,3136,9408,602,602,16,13,616,4.805327892303467,line,pauli_opt,0.5,7
6694,0.8104804421768708,-0.5282392026578073,1783,9408,920,602,16,13,1431,2.62290096282959,line,pyzx,0.5,7
6695,0.7164115646258503,0.8222591362126246,2668,9408,107,602,16,13,1267,1.9037227630615234,line,tket,0.5,7
6696,0.4458161865569273,0.0,5656,10206,567,567,16,14,0,19.03198003768921,line,divide_fast,0.5,7
6697,0.11620615324319028,0.0,2972,10206,567,567,16,14,672,4.818594932556152,line,pauli_opt,0.5,7
6698,0.8148148148148148,-0.5396825396825397,1890,10206,873,567,16,14,1414,2.4441280364990234,line,pyzx,0.5,7
6699,0.7391730354693318,0.8042328042328042,2662,10206,111,567,16,14,1806,1.9717981815338135,line,tket,0.5,7
6700,0.36197377501725325,0.0,3698,5796,420,420,16,15,0,12.156132936477661,line,divide_fast,0.5,7
6701,0.17149758454106281,0.0,1722,5796,420,420,16,15,434,3.7525060176849365,line,pauli_opt,0.5,7
6702,0.6273291925465838,-1.3404761904761904,2160,5796,983,420,16,15,1464,1.7300148010253906,line,pyzx,0.5,7
6703,0.5157004830917874,0.7428571428571429,2807,5796,108,420,16,15,2257,2.016756772994995,line,tket,0.5,7
6704,0.40955631399317405,0.0,4844,8204,532,532,16,16,0,16.578449964523315,line,divide_fast,0.5,7
6705,0.13139931740614336,0.0,2366,8204,532,532,16,16,644,4.382711887359619,line,pauli_opt,0.5,7
6706,0.7709653827401267,-0.6954887218045113,1879,8204,902,532,16,16,1618,2.2271220684051514,line,pyzx,0.5,7
6707,0.6490736226231106,0.7725563909774437,2879,8204,121,532,16,16,2233,2.207287073135376,line,tket,0.5,7
6708,0.3777338296882271,0.0,5349,8596,504,504,16,17,0,15.601774215698242,line,divide_fast,0.5,7
6709,0.16914844113541183,0.0,2970,8596,504,504,16,17,546,4.532264947891235,line,pauli_opt,0.5,7
6710,0.757328990228013,-1.0317460317460319,2086,8596,1024,504,16,17,1620,2.0433621406555176,line,pyzx,0.5,7
6711,0.6529781293624942,0.7896825396825397,2983,8596,106,504,16,17,1980,2.0732438564300537,line,tket,0.5,7
6712,0.4082857142857143,0.0,4142,7000,518,518,16,18,0,16.061389207839966,line,divide_fast,0.5,7
6713,0.15771428571428572,0.0,2396,7000,518,518,16,18,504,4.3737711906433105,line,pauli_opt,0.5,7
6714,0.7434285714285714,-0.6505791505791506,1796,7000,855,518,16,18,1401,2.402480125427246,line,pyzx,0.5,7
6715,0.5792857142857143,0.7702702702702703,2945,7000,119,518,16,18,2304,2.1583096981048584,line,tket,0.5,7
6716,0.4750110570544007,0.0,4748,9044,518,518,16,19,0,16.244817972183228,line,divide_fast,0.5,7
6717,0.18841220698805838,0.0,2972,9044,518,518,16,19,616,4.590943098068237,line,pauli_opt,0.5,7
6718,0.7912428129146395,-0.832046332046332,1888,9044,949,518,16,19,1671,2.1454660892486572,line,pyzx,0.5,7
6719,0.6870853604599735,0.7702702702702703,2830,9044,119,518,16,19,2016,1.8700709342956543,line,tket,0.5,7
6720,0.0,0.0,154,154,93,93,16,0,0,10.401418924331665,fully_connected,divide_fast,0.7,1
6721,0.0,0.0,154,154,93,93,16,0,0,3.9036569595336914,fully_connected,pauli_opt,0.7,1
6722,-0.032467532467532464,-7.075268817204301,159,154,751,93,16,0,0,0.5833029747009277,fully_connected,pyzx,0.7,1
6723,0.35064935064935066,-0.17204301075268819,100,154,109,93,16,0,0,0.2717909812927246,fully_connected,tket,0.7,1
6724,0.0,0.0,158,158,95,95,16,1,0,10.713736295700073,fully_connected,divide_fast,0.7,1
6725,0.0,0.0,158,158,95,95,16,1,0,3.9172000885009766,fully_connected,pauli_opt,0.7,1
6726,-0.10126582278481013,-7.747368421052632,174,158,831,95,16,1,0,0.5333642959594727,fully_connected,pyzx,0.7,1
6727,0.3670886075949367,-0.1368421052631579,100,158,108,95,16,1,0,0.2611508369445801,fully_connected,tket,0.7,1
6728,0.0,0.0,176,176,104,104,16,2,0,11.083646059036255,fully_connected,divide_fast,0.7,1
6729,0.0,0.0,176,176,104,104,16,2,0,4.35463285446167,fully_connected,pauli_opt,0.7,1
6730,-0.07954545454545454,-7.259615384615385,190,176,859,104,16,2,0,0.3531370162963867,fully_connected,pyzx,0.7,1
6731,0.32954545454545453,-0.0673076923076923,118,176,111,104,16,2,0,0.17763710021972656,fully_connected,tket,0.7,1
6732,0.0,0.0,176,176,104,104,16,3,0,11.060433149337769,fully_connected,divide_fast,0.7,1
6733,0.0,0.0,176,176,104,104,16,3,0,4.210871934890747,fully_connected,pauli_opt,0.7,1
6734,0.056818181818181816,-6.346153846153846,166,176,764,104,16,3,0,0.48523402214050293,fully_connected,pyzx,0.7,1
6735,0.4318181818181818,-0.14423076923076922,100,176,119,104,16,3,0,0.27733492851257324,fully_connected,tket,0.7,1
6736,0.0,0.0,170,170,101,101,16,4,0,11.120282173156738,fully_connected,divide_fast,0.7,1
6737,0.0,0.0,170,170,101,101,16,4,0,4.1126720905303955,fully_connected,pauli_opt,0.7,1
6738,-0.08235294117647059,-6.188118811881188,184,170,726,101,16,4,0,0.4544839859008789,fully_connected,pyzx,0.7,1
6739,0.3411764705882353,-0.10891089108910891,112,170,112,101,16,4,0,0.26378703117370605,fully_connected,tket,0.7,1
6740,0.0,0.0,168,168,100,100,16,5,0,10.955005884170532,fully_connected,divide_fast,0.7,1
6741,0.0,0.0,168,168,100,100,16,5,0,4.095353126525879,fully_connected,pauli_opt,0.7,1
6742,0.041666666666666664,-6.59,161,168,759,100,16,5,0,0.7689390182495117,fully_connected,pyzx,0.7,1
6743,0.36904761904761907,-0.14,106,168,114,100,16,5,0,0.19833683967590332,fully_connected,tket,0.7,1
6744,0.0,0.0,182,182,107,107,16,6,0,11.189157009124756,fully_connected,divide_fast,0.7,1
6745,0.0,0.0,182,182,107,107,16,6,0,4.302367925643921,fully_connected,pauli_opt,0.7,1
6746,0.16483516483516483,-6.0,152,182,749,107,16,6,0,0.5536720752716064,fully_connected,pyzx,0.7,1
6747,0.4175824175824176,-0.04672897196261682,106,182,112,107,16,6,0,0.10320878028869629,fully_connected,tket,0.7,1
6748,0.0,0.0,152,152,92,92,16,7,0,10.284027814865112,fully_connected,divide_fast,0.7,1
6749,0.0,0.0,152,152,92,92,16,7,0,3.845899820327759,fully_connected,pauli_opt,0.7,1
6750,-0.11842105263157894,-7.195652173913044,170,152,754,92,16,7,0,0.32335710525512695,fully_connected,pyzx,0.7,1
6751,0.23684210526315788,-0.1956521739130435,116,152,110,92,16,7,0,0.22439813613891602,fully_connected,tket,0.7,1
6752,0.0,0.0,162,162,97,97,16,8,0,10.924304008483887,fully_connected,divide_fast,0.7,1
6753,0.0,0.0,162,162,97,97,16,8,0,4.033463001251221,fully_connected,pauli_opt,0.7,1
6754,0.006172839506172839,-6.298969072164948,161,162,708,97,16,8,0,0.4877190589904785,fully_connected,pyzx,0.7,1
6755,0.2716049382716049,-0.13402061855670103,118,162,110,97,16,8,0,0.17772793769836426,fully_connected,tket,0.7,1
6756,0.0,0.0,164,164,98,98,16,9,0,10.964725255966187,fully_connected,divide_fast,0.7,1
6757,0.0,0.0,164,164,98,98,16,9,0,4.023440837860107,fully_connected,pauli_opt,0.7,1
6758,-0.07926829268292683,-7.244897959183674,177,164,808,98,16,9,0,0.4190850257873535,fully_connected,pyzx,0.7,1
6759,0.43902439024390244,-0.19387755102040816,92,164,117,98,16,9,0,0.19707107543945312,fully_connected,tket,0.7,1
6760,0.0,0.0,150,150,91,91,16,10,0,10.09535813331604,fully_connected,divide_fast,0.7,1
6761,0.0,0.0,150,150,91,91,16,10,0,3.8166821002960205,fully_connected,pauli_opt,0.7,1
6762,-0.18,-7.34065934065934,177,150,759,91,16,10,0,0.3812270164489746,fully_connected,pyzx,0.7,1
6763,0.24,-0.24175824175824176,114,150,113,91,16,10,0,0.1754140853881836,fully_connected,tket,0.7,1
6764,0.0,0.0,158,158,95,95,16,11,0,10.6840341091156,fully_connected,divide_fast,0.7,1
6765,0.0,0.0,158,158,95,95,16,11,0,3.9774279594421387,fully_connected,pauli_opt,0.7,1
6766,-0.012658227848101266,-6.610526315789474,160,158,723,95,16,11,0,0.5647430419921875,fully_connected,pyzx,0.7,1
6767,0.3037974683544304,-0.22105263157894736,110,158,116,95,16,11,0,0.10660886764526367,fully_connected,tket,0.7,1
6768,0.0,0.0,150,150,91,91,16,12,0,10.041653156280518,fully_connected,divide_fast,0.7,1
6769,0.0,0.0,150,150,91,91,16,12,0,3.8336219787597656,fully_connected,pauli_opt,0.7,1
6770,-0.12,-8.285714285714286,168,150,845,91,16,12,0,0.7317807674407959,fully_connected,pyzx,0.7,1
6771,0.21333333333333335,-0.26373626373626374,118,150,115,91,16,12,0,0.24872922897338867,fully_connected,tket,0.7,1
6772,0.0,0.0,166,166,99,99,16,13,0,10.990612030029297,fully_connected,divide_fast,0.7,1
6773,0.0,0.0,166,166,99,99,16,13,0,4.0556769371032715,fully_connected,pauli_opt,0.7,1
6774,-0.05421686746987952,-7.101010101010101,175,166,802,99,16,13,0,0.6315617561340332,fully_connected,pyzx,0.7,1
6775,0.30120481927710846,-0.1111111111111111,116,166,110,99,16,13,0,0.17867398262023926,fully_connected,tket,0.7,1
6776,0.0,0.0,164,164,98,98,16,14,0,10.915994882583618,fully_connected,divide_fast,0.7,1
6777,0.0,0.0,164,164,98,98,16,14,0,4.028099060058594,fully_connected,pauli_opt,0.7,1
6778,-0.13414634146341464,-7.285714285714286,186,164,812,98,16,14,0,0.6549530029296875,fully_connected,pyzx,0.7,1
6779,0.23170731707317074,-0.1326530612244898,126,164,111,98,16,14,0,0.29027581214904785,fully_connected,tket,0.7,1
6780,0.0,0.0,172,172,102,102,16,15,0,11.164159059524536,fully_connected,divide_fast,0.7,1
6781,0.0,0.0,172,172,102,102,16,15,0,4.133752107620239,fully_connected,pauli_opt,0.7,1
6782,-0.08139534883720931,-5.931372549019608,186,172,707,102,16,15,0,0.6104869842529297,fully_connected,pyzx,0.7,1
6783,0.37209302325581395,-0.11764705882352941,108,172,114,102,16,15,0,0.21928071975708008,fully_connected,tket,0.7,1
6784,0.0,0.0,174,174,103,103,16,16,0,11.025149822235107,fully_connected,divide_fast,0.7,1
6785,0.0,0.0,174,174,103,103,16,16,0,4.188715934753418,fully_connected,pauli_opt,0.7,1
6786,-0.034482758620689655,-7.339805825242719,180,174,859,103,16,16,0,0.624255895614624,fully_connected,pyzx,0.7,1
6787,0.2988505747126437,-0.10679611650485436,122,174,114,103,16,16,0,0.09505605697631836,fully_connected,tket,0.7,1
6788,0.0,0.0,184,184,108,108,16,17,0,11.179409980773926,fully_connected,divide_fast,0.7,1
6789,0.0,0.0,184,184,108,108,16,17,0,4.321914911270142,fully_connected,pauli_opt,0.7,1
6790,0.19021739130434784,-6.175925925925926,149,184,775,108,16,17,0,0.5631449222564697,fully_connected,pyzx,0.7,1
6791,0.40217391304347827,-0.037037037037037035,110,184,112,108,16,17,0,0.23035216331481934,fully_connected,tket,0.7,1
6792,0.0,0.0,176,176,104,104,16,18,0,11.059723138809204,fully_connected,divide_fast,0.7,1
6793,0.0,0.0,176,176,104,104,16,18,0,4.228116989135742,fully_connected,pauli_opt,0.7,1
6794,0.21022727272727273,-5.009615384615385,139,176,625,104,16,18,0,0.4718320369720459,fully_connected,pyzx,0.7,1
6795,0.3522727272727273,-0.09615384615384616,114,176,114,104,16,18,0,0.25226306915283203,fully_connected,tket,0.7,1
6796,0.0,0.0,196,196,114,114,16,19,0,12.17279577255249,fully_connected,divide_fast,0.7,1
6797,0.0,0.0,196,196,114,114,16,19,0,4.486970901489258,fully_connected,pauli_opt,0.7,1
6798,0.03571428571428571,-6.666666666666667,189,196,874,114,16,19,0,0.6468610763549805,fully_connected,pyzx,0.7,1
6799,0.5102040816326531,0.017543859649122806,96,196,112,114,16,19,0,0.09413576126098633,fully_connected,tket,0.7,1
6800,0.4242021276595745,0.0,433,752,100,100,16,0,0,11.489519119262695,square,divide_fast,0.7,1
6801,0.23670212765957446,0.0,486,752,100,100,16,0,32,5.1211278438568115,square,pauli_opt,0.7,1
6802,0.2726063829787234,-6.77,547,752,777,100,16,0,372,0.7931299209594727,square,pyzx,0.7,1
6803,0.5146276595744681,-0.07,365,752,107,100,16,0,250,0.2899961471557617,square,tket,0.7,1
6804,0.4144927536231884,0.0,404,690,97,97,16,1,0,11.575642824172974,square,divide_fast,0.7,1
6805,0.24057971014492754,0.0,440,690,97,97,16,1,42,4.782934904098511,square,pauli_opt,0.7,1
6806,0.22753623188405797,-6.865979381443299,533,690,763,97,16,1,322,0.8303768634796143,square,pyzx,0.7,1
6807,0.5028985507246376,-0.20618556701030927,343,690,117,97,16,1,291,0.2869701385498047,square,tket,0.7,1
6808,0.4411764705882353,0.0,361,646,89,89,16,2,0,10.239651203155518,square,divide_fast,0.7,1
6809,0.19504643962848298,0.0,408,646,89,89,16,2,50,4.947714805603027,square,pauli_opt,0.7,1
6810,-0.03560371517027864,-8.460674157303371,669,646,842,89,16,2,488,1.0477209091186523,square,pyzx,0.7,1
6811,0.37925696594427244,-0.23595505617977527,401,646,110,89,16,2,296,0.45165371894836426,square,tket,0.7,1
6812,0.42686170212765956,0.0,431,752,102,102,16,3,0,11.76439881324768,square,divide_fast,0.7,1
6813,0.18617021276595744,0.0,480,752,102,102,16,3,66,5.148282766342163,square,pauli_opt,0.7,1
6814,0.20611702127659576,-7.519607843137255,597,752,869,102,16,3,490,0.8109121322631836,square,pyzx,0.7,1
6815,0.5638297872340425,-0.08823529411764706,328,752,111,102,16,3,201,0.35016918182373047,square,tket,0.7,1
6816,0.3149717514124294,0.0,485,708,94,94,16,4,0,11.291683197021484,square,divide_fast,0.7,1
6817,0.2175141242937853,0.0,450,708,94,94,16,4,52,4.850553274154663,square,pauli_opt,0.7,1
6818,0.22175141242937854,-6.361702127659575,551,708,692,94,16,4,533,0.8669528961181641,square,pyzx,0.7,1
6819,0.4449152542372881,-0.26595744680851063,393,708,119,94,16,4,352,0.3917708396911621,square,tket,0.7,1
6820,0.3850267379679144,0.0,460,748,100,100,16,5,0,11.677556991577148,square,divide_fast,0.7,1
6821,0.20855614973262032,0.0,448,748,100,100,16,5,50,5.205174922943115,square,pauli_opt,0.7,1
6822,0.10962566844919786,-7.34,666,748,834,100,16,5,507,0.7901570796966553,square,pyzx,0.7,1
6823,0.4184491978609626,-0.13,435,748,113,100,16,5,216,0.497905969619751,square,tket,0.7,1
6824,0.4858823529411765,0.0,437,850,113,113,16,6,0,11.977543354034424,square,divide_fast,0.7,1
6825,0.2447058823529412,0.0,546,850,113,113,16,6,48,5.346550941467285,square,pauli_opt,0.7,1
6826,0.37529411764705883,-5.353982300884955,531,850,718,113,16,6,416,0.6370100975036621,square,pyzx,0.7,1
6827,0.6505882352941177,0.008849557522123894,297,850,112,113,16,6,219,0.2773580551147461,square,tket,0.7,1
6828,0.4178470254957507,0.0,411,706,97,97,16,7,0,11.40699291229248,square,divide_fast,0.7,1
6829,0.22096317280453256,0.0,458,706,97,97,16,7,46,4.913599014282227,square,pauli_opt,0.7,1
6830,0.24645892351274787,-6.979381443298969,532,706,774,97,16,7,438,0.7465589046478271,square,pyzx,0.7,1
6831,0.46175637393767704,-0.17525773195876287,380,706,114,97,16,7,322,0.393909215927124,square,tket,0.7,1
6832,0.3639240506329114,0.0,402,632,90,90,16,8,0,10.34304928779602,square,divide_fast,0.7,1
6833,0.22468354430379747,0.0,430,632,90,90,16,8,30,4.857143878936768,square,pauli_opt,0.7,1
6834,0.125,-7.944444444444445,553,632,805,90,16,8,494,0.743718147277832,square,pyzx,0.7,1
6835,0.4509493670886076,-0.25555555555555554,347,632,113,90,16,8,275,0.32465386390686035,square,tket,0.7,1
6836,0.37362637362637363,0.0,456,728,98,98,16,9,0,11.408560991287231,square,divide_fast,0.7,1
6837,0.23076923076923078,0.0,468,728,98,98,16,9,46,4.770848989486694,square,pauli_opt,0.7,1
6838,0.20192307692307693,-7.163265306122449,581,728,800,98,16,9,420,0.5665340423583984,square,pyzx,0.7,1
6839,0.46703296703296704,-0.14285714285714285,388,728,112,98,16,9,277,0.36401796340942383,square,tket,0.7,1
6840,0.46338028169014084,0.0,381,710,97,97,16,10,0,11.341069221496582,square,divide_fast,0.7,1
6841,0.19718309859154928,0.0,418,710,97,97,16,10,66,5.016984939575195,square,pauli_opt,0.7,1
6842,0.2352112676056338,-6.958762886597938,543,710,772,97,16,10,465,0.9526660442352295,square,pyzx,0.7,1
6843,0.4084507042253521,-0.17525773195876287,420,710,114,97,16,10,345,0.4957921504974365,square,tket,0.7,1
6844,0.36720867208672087,0.0,467,738,101,101,16,11,0,11.724289894104004,square,divide_fast,0.7,1
6845,0.16802168021680217,0.0,434,738,101,101,16,11,72,5.1421661376953125,square,pauli_opt,0.7,1
6846,0.16260162601626016,-7.316831683168317,618,738,840,101,16,11,518,0.9209001064300537,square,pyzx,0.7,1
6847,0.45799457994579945,-0.0891089108910891,400,738,110,101,16,11,218,0.4384298324584961,square,tket,0.7,1
6848,0.3980169971671388,0.0,425,706,99,99,16,12,0,11.678428888320923,square,divide_fast,0.7,1
6849,0.19830028328611898,0.0,454,706,99,99,16,12,50,4.964088678359985,square,pauli_opt,0.7,1
6850,0.12606232294617564,-6.959595959595959,617,706,788,99,16,12,432,0.9464240074157715,square,pyzx,0.7,1
6851,0.509915014164306,-0.09090909090909091,346,706,108,99,16,12,275,0.341235876083374,square,tket,0.7,1
6852,0.46625,0.0,427,800,108,108,16,13,0,11.76155400276184,square,divide_fast,0.7,1
6853,0.2325,0.0,522,800,108,108,16,13,46,5.403841972351074,square,pauli_opt,0.7,1
6854,0.325,-5.916666666666667,540,800,747,108,16,13,312,0.9491429328918457,square,pyzx,0.7,1
6855,0.5575,-0.046296296296296294,354,800,113,108,16,13,264,0.3061041831970215,square,tket,0.7,1
6856,0.41015625,0.0,453,768,106,106,16,14,0,11.941691875457764,square,divide_fast,0.7,1
6857,0.21614583333333334,0.0,466,768,106,106,16,14,64,5.434298038482666,square,pauli_opt,0.7,1
6858,0.24739583333333334,-6.849056603773585,578,768,832,106,16,14,505,0.5624289512634277,square,pyzx,0.7,1
6859,0.4583333333333333,-0.03773584905660377,416,768,110,106,16,14,258,0.4994168281555176,square,tket,0.7,1
6860,0.4209770114942529,0.0,403,696,100,100,16,15,0,11.63546895980835,square,divide_fast,0.7,1
6861,0.21551724137931033,0.0,458,696,100,100,16,15,44,5.21222996711731,square,pauli_opt,0.7,1
6862,0.1221264367816092,-7.16,611,696,816,100,16,15,429,0.8903629779815674,square,pyzx,0.7,1
6863,0.4482758620689655,-0.18,384,696,118,100,16,15,272,0.3664267063140869,square,tket,0.7,1
6864,0.4585561497326203,0.0,405,748,98,98,16,16,0,11.618492126464844,square,divide_fast,0.7,1
6865,0.25133689839572193,0.0,460,748,98,98,16,16,50,4.942991018295288,square,pauli_opt,0.7,1
