,two_qubit_reduction,one_qubit_reduction,cx_count_out,cx_count_in,one_qubit_count_out,one_qubit_count_in,n_qubits,n_rep,non_matching_cx,time_diff,arch,algorithm,n_pgs,max_legs
107,0.46511627906976744,0.1,230,430,135,150,6,0,0,0.31578612327575684,fully_connected,divide_fast,30,1.0
108,0.16381578947368422,-7.54,1271,1520,2135,250,6,0,367,0.7293281555175781,line,simp_pyzx,50,1.0
109,0.05460526315789474,-7.672,1437,1520,2168,250,6,0,679,1.195518970489502,line,pyzx_fast,50,1.0
110,0.42236842105263156,0.18,878,1520,205,250,6,0,0,0.468264102935791,line,divide_fast,50,1.0
111,0.19921259842519684,-7.208,1017,1270,2052,250,6,0,851,0.5996448993682861,circle,simp_pyzx,50,1.0
112,0.19606299212598424,-7.508,1021,1270,2127,250,6,0,821,1.1255359649658203,circle,pyzx_fast,50,1.0
113,0.3653543307086614,0.28,806,1270,180,250,6,0,0,0.40126681327819824,circle,divide_fast,50,1.0
114,0.4855555555555556,-9.368,463,900,2592,250,6,0,0,0.5996279716491699,fully_connected,simp_pyzx,50,1.0
115,0.5077777777777778,-9.18,443,900,2545,250,6,0,0,1.3242161273956299,fully_connected,pyzx_fast,50,1.0
116,0.5266666666666666,0.08,426,900,230,250,6,0,0,0.563939094543457,fully_connected,divide_fast,50,1.0
117,-0.05309734513274336,-9.74,2380,2260,3759,350,6,0,1502,1.0649590492248535,line,simp_pyzx,70,1.0
118,-0.07920353982300884,-9.748571428571429,2439,2260,3762,350,6,0,1143,1.913856029510498,line,pyzx_fast,70,1.0
119,0.35,0.14285714285714285,1469,2260,300,350,6,0,0,0.6854310035705566,line,divide_fast,70,1.0
120,0.13627450980392156,-8.697142857142858,1762,2040,3394,350,6,0,919,1.0968170166015625,circle,simp_pyzx,70,1.0
121,0.1568627450980392,-8.588571428571429,1720,2040,3356,350,6,0,565,2.0866780281066895,circle,pyzx_fast,70,1.0
122,0.31862745098039214,0.1,1390,2040,315,350,6,0,0,0.6603567600250244,circle,divide_fast,70,1.0
123,0.4589473684210526,-7.437142857142857,514,950,2953,350,6,0,0,0.6125092506408691,fully_connected,simp_pyzx,70,1.0
124,0.45473684210526316,-7.44,518,950,2954,350,6,0,0,1.243293046951294,fully_connected,pyzx_fast,70,1.0
